rowid,clue,answer,definition,clue_number,puzzle_date,puzzle_name,source_url,source
577377,13 witches and a worker contract (8),COVENANT,,25a,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577378,Writer who uses imagery to evoke ideas an orchestra member articulated (9),SYMBOLIST,,27a,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577379,Wizard's land joined part of the upper atmosphere (5),OZONE,,28a,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577380,Head of state printing incitement to riot (8),SEDITION,,29a,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577381,What some people look through to see topless girls (6),LASSES,,30a,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577382,"Wrinkle remover, in fact, raised line (8)",FACELIFT,,1d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577383,"Nietzsche not finished with eastern Chinese dish (5,4)",FRIEDRICE,,2d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577384,"Start and end of ""Hi-Yo Silver"" - that is a hero (6)",HOAGIE,,3d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577385,One gentleman lifted a flower (4),IRIS,,5d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577386,Tailor nitpicks tie fastener (8),STICKPIN,,6d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577387,Warn revolutionary later (5),ALERT,,7d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577388,Stop Lucy's husband on street (6),DESIST,,8d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577389,"Initially, Rod Steiger busted cashbox (8)",REGISTER,,10d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577390,"He wrote mysteries about an unknown porter (3,5)",REXSTOUT,,13d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577391,Hopping animals accidentally sank Argo around the middle of October (9),KANGAROOS,,16d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577392,"Clearly explain addition in rant (5,3)",SPELLOUT,,17d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577393,Pagans cook birds (8),HEATHENS,,18d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577394,Fastens together 150 snakes (6),CLASPS,,21d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577395,Baroness holds back Spanish woman (6),SENORA,,22d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577396,Called organization of admen (5),NAMED,,24d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
577397,"Farewell to an Italian food, so to speak (4)",CIAO,,26d,,"NY Times, Sunday, March 30, 2003 Cryptic Crossword",nytimes/C Mar3003.2.puz,nytimes
575712,"Its marquees can be fantastic! (5,6)",TIMESSQUARE,,1a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575713,Soft sound from a lover's stroke on the lips (3),COO,,7a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575714,Two notes about a Florida city (5),MIAMI,,9a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575715,Helpless pelican unfortunately swallows a piece of bait (9),INCAPABLE,,10a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575716,Rose Kennedy embraces British fliers selected to serve again (9),REDRAFTED,,11a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575717,Swerve around Eastern official (5),REEVE,,12a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575718,Just butcher hurt pig (7),UPRIGHT,,13a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575719,Performed in Los Angeles (4),SANG,,15a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575720,Listen to Best Actor Oscar winner boast (4),CROW,,18a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575721,Statutory condition is found in Utah city (7),PROVISO,,20a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575722,Extreme art left half of us repulsed (5),ULTRA,,23a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575723,Rival wrongly imprisoned by stylish noble (9),CHIVALRIC,,24a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575724,Herb's box containing English coin (9),SPEARMINT,,26a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575725,"Lord's misstatement, for example, withdrawn (5)",LIEGE,,27a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575726,One who escaped Sodom's fate (3),LOT,,28a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575727,Intend to pursue family secret (11),CLANDESTINE,,29a,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575728,Cooked our moist chicken (8),TIMOROUS,,1d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575729,Antivenin primarily taken by those who heal snakes (8),MEANDERS,,2d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575730,Jewish school dispenses with the archaic deity (5),SHIVA,,3d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575731,"Musical group left around ten, roughly (7)",QUINTET,,4d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575732,A Roman Catholic drinks in galleries (7),ARCADES,,5d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575733,Person ate boiled tongue (9),ESPERANTO,,6d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575734,"Sent a message: ""Hack the Mexican up on the first of December"" (6)",CABLED,,7d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575735,Some letters describing breakfast dish (6),OMELET,,8d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575736,Old criteria revised following end of meeting (9),GERIATRIC,,14d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575737,British prime minister recalled one Shakespearean ruler ? Caesar (8),DISRAELI,,16d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575738,Real cold on Greek isle (8),CONCRETE,,17d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575739,Kansas city worked with C.I.A. (7),WICHITA,,19d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575740,Conspicuous stranger in depot (7),POINTED,,20d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575741,Greek characters sell all but one piece of seafood (6),MUSSEL,,21d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575742,Swear to piece of testimony during a trial (6),ATTEST,,22d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
575743,One with a tremendous burden to shoulder finally falls short (5),ATLAS,,25d,,"NY Times, Sunday, March 26, 2006 Cryptic Crossword",nytimes/C Mar2606.2.puz,nytimes
578867,Dope lined up (11),INFORMATION,,1a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578868,A turkey's mites (5),ATOMS,,9a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578869,Playful friends occupied by half-hearted game (9),KITTENISH,,10a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578870,"A grandmother fills sailor's wig out (2,7)",GOBANANAS,,11a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578871,Famous Red Square retrospective after end of festival (5),LENIN,,12a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578872,Shoot top performer from behind (4),RATS,,13a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578873,"Cop curses rudely, having left bits of blood (10)",CORPUSCLES,,15a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578874,Thinking downfall bites him in the rear (10),RUMINATION,,18a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578875,Sound made by the exasperated fraternity character over the radio (4),SIGH,,19a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578876,U.S. spies keeping cola around (5),CIRCA,,22a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578877,Old gun TV lawyer's put outside church (9),MATCHLOCK,,23a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578878,Criticize a snitch with a long cigar (10),PANATELLA,,25a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578879,Kid influenced by sound (5),SUEDE,,26a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578880,Unseen rodeo rope missing the first horse (11),SECRETARIAT,,27a,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578881,"Earning bucks furiously (2,5)",INANGER,,1d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578882,Swear Facebook stirred up mob (1-4),FBOMB,,2d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578883,Object to put in the mail again (6),RESENT,,3d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578884,"Attempting to see a large organ with painful inflammation (6,3)",ASKINGOUT,,4d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578885,Letters were still nothing I recalled (5),IOTAS,,5d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578886,Expendable bugs squashed at the beginning (8),NEEDLESS,,6d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578887,"Singer/actress, unknown in subterranean workplace, turned sick (8)",MINNELLI,,7d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578888,Gregorian songs happen to be vocalized (6),CHANTS,,8d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578889,College aide and mother peel fruit (8),TAMARIND,,14d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578890,Flat writing describes pastry rising (9),PROSTRATE,,16d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578891,Spanish princesses in unfulfilled daydream (8),INFANTAS,,17d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578892,Clumsily pierce cookbook page (6),RECIPE,,18d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578893,Hot temperature limiting 1930s migrants having the most corn (7),HOKIEST,,20d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578894,Peak speed isn't quite achieved in South America (6),SHASTA,,21d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578895,"Reducing bad blood, like apple acid (5)",MALIC,,23d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578896,Xenophobe likely carries daggers (5),OBELI,,24d,,"NY Times, Sunday, March 2, 2014 Cryptic Crossword",nytimes/C Mar0214.2.puz,nytimes
578163,Scatters colors (5),CASTS,,1a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578164,Article of clothing picked up by rabbit near red farm machine (9),HARVESTER,,4a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578165,Cabana he imagined taking in California city (7),ANAHEIM,,9a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578166,Drop of French perfume (7),DESCENT,,10a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578167,"Fasteners? Yes, if pants to be altered (6,4)",SAFETYPINS,,11a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578168,Balboa hung around Hawaiian island (4),OAHU,,12a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578169,Shattered beer mugs sink (8),SUBMERGE,,14a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578170,Norm is head of his church group (6),PARISH,,16a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578171,Comedian receiving a piece of news: false report (6),CANARD,,18a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578172,Not in favor of Greek character at opening of major civil war scene (8),ANTIETAM,,19a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578173,Chow pulling cap from English poet (4),EATS,,22a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578174,Beams around Russian city's seacoasts (10),SHORELINES,,23a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578175,Little dog to slip into class (7),TERRIER,,26a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578176,Gently touch bird design (7),PATTERN,,27a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578177,Indian city had a derby organized (9),HYDERABAD,,28a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578178,Dry start to sermon in service (5),DUSTY,,29a,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578179,"Church, in its present condition, has small frame (7)",CHASSIS,,1d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578180,Muffler bolt (5),SCARF,,2d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578181,Honey ruined the sweater (10),SWEETHEART,,3d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578182,"Respect hosts recording entry online (4,4)",HOMEPAGE,,4d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578183,Small mammal's lair surrounded by decay (6),RODENT,,5d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578184,Simple as invading disheartened enemy (4),EASY,,6d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578185,"Rehab staffer: ""Rhythmic chanting is involved in the start of treatment"" (9)",THERAPIST,,7d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578186,Make changes to unemployed? That hurts! (7),RETOUCH,,8d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578187,"Abandoned houses, unsound, swayed (10)",VACILLATED,,13d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578188,Actress Lisa angry and very weary (4-5),BONETIRED,,15d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578189,Novel printed about one brave (8),INTREPID,,17d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578190,Teach Dotty about male cat (7),CHEETAH,,18d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578191,"Work constructed of stone and tiles: ""Madonna Holding Child"" (7)",MASONRY,,20d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578192,"""Moonstruck"" star in front of university beginning to broadcast ""Little Angel"" (6)",CHERUB,,21d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578193,Wants massages in the mouth (5),NEEDS,,24d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
578194,"In the Sound, look searchingly for landing place (4)",PIER,,25d,,"NY Times, Sunday, March 18, 2012 Cryptic Crossword",nytimes/C Mar1812.2.puz,nytimes
577951,Noblemen look in front of highways (5),LORDS,,1a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577952,TV crew arrived right before prayer's end (9),CAMERAMEN,,4a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577953,Merit of French verse after translation (7),DESERVE,,9a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577954,"Got rescued, in a way (7)",SECURED,,10a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577955,Piece of cloth covering best timing device (9),STOPWATCH,,11a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577956,Din in casino is earsplitting (5),NOISE,,12a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577957,One sick playwright (6),ONEILL,,13a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577958,Record gang getting to the point? (8),TAPERING,,15a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577959,Make a guess at varying teatimes (8),ESTIMATE,,18a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577960,Asks God loudly for approval (6),PRAISE,,20a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577961,Pinch hitter describing home run is bush (5),SHRUB,,23a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577962,Chinese detective holding me and Leo the Lizard (9),CHAMELEON,,24a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577963,"Don't pass around one thousand letters to movie stars (3,4)",FANMAIL,,26a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577964,Excited at great sailing competition (7),REGATTA,,27a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577965,Miscreant medic interrupting confused counsel (9),SCOUNDREL,,28a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577966,Follow back of chuck wagon heading west (5),TRACK,,29a,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577967,"Something attractive: 50 poems on ""The Sound of Music"" (9)",LODESTONE,,1d,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
577968,Put back excess tram cargo (7),RESTORE,,2d,,"NY Times, Sunday, March 17, 2002 Cryptic Crossword",nytimes/C Mar1702.2.puz,nytimes
